name	result	time_in_seconds	nationality	year
Gatis Smukulis	110	838	Latvia	2015
Simon Clarke	DNF	0	Australia	2015
Mitchell Docker	DNF	0	Australia	2015
Luke Durbridge	DNF	0	Australia	2015
Jay McCarthy	DNF	0	Australia	2015
Alex Cano	DNF	0	Colombia	2015
Daniel Jaramillo	DNF	0	Colombia	2015
Edwin Avila	DNF	0	Colombia	2015
Miguel Angel Lopez	DNF	0	Colombia	2015
Carlos Alzate	DNF	0	Colombia	2015
Winner Anacona	DNF	0	Colombia	2015
Jarlinson Pantano	DNF	0	Colombia	2015
Sven Erik Bystrøm	DNF	0	Norway	2015
Lars Petter Nordhaug	DNF	0	Norway	2015
Vegard Breen	DNF	0	Norway	2015
Rasmus Guldhammer	DNF	0	Denmark	2015
Christopher Juul-Jensen	DNF	0	Denmark	2015
Hugo Houle	DNF	0	Canada	2015
Ryan Roth	DNF	0	Canada	2015
Christian Knees	DNF	0	Germany	2015
Johannes Frohlinger	DNF	0	Germany	2015
Yauheni Hutarovich	DNF	0	Belarus	2015
Vasil Kiryienka	DNF	0	Belarus	2015
Daniel Diaz	DNF	0	Argentina	2015
Ruslan Tleubayev	DNF	0	Kazakhstan	2015
Alex Dowsett	DNF	0	Great Britain	2015
Andrew Fenn	DNF	0	Great Britain	2015
Luke Rowe	DNF	0	Great Britain	2015
Vitaliy Buts	DNF	0	Ukraine	2015
Denys Kostyuk	DNF	0	Ukraine	2015
Oleksandr Polivoda	DNF	0	Ukraine	2015
Andriy Khripta	DNF	0	Ukraine	2015
Mekseb Debesay	DNF	0	Eritrea	2015
Reinardt Janse van Rensburg	DNF	0	South Africa	2015
Manuel Rodas	DNF	0	Guatemala	2015
Gonzalo Garrido	DNF	0	Chile	2015
Jesse Sergent	DNF	0	New Zealand	2015
Sam Bewley	DNF	0	New Zealand	2015
Kohei Uchima	DNF	0	Japan	2015
Fumiyuki Beppu	DNF	0	Japan	2015
Antonio Fernando Prestes	DNF	0	Brazil	2015
Kleber Ramos	DNF	0	Brazil	2015
Juan Carlos Rojas	DNF	0	Costa Rica	2015
Cesar Rojas	DNF	0	Costa Rica	2015
Maciej Bodnar	DNF	0	Poland	2015
Kristijan Koren	DNF	0	Slovenia	2015
Marko Kump	DNF	0	Slovenia	2015
Borut Bozic	DNF	0	Slovenia	2015
Evaldas Siskevicius	DNF	0	Lithuania	2015
Gediminas Bagdonas	DNF	0	Lithuania	2015
Roman Kreuziger	DNF	0	Czech Republic	2015
Tomas Buchacek	DNF	0	Czech Republic	2015
Petr Vakoc	DNF	0	Czech Republic	2015
Sung Baek Park	DNF	0	South Korea	2015
Joon Yong Seo	DNF	0	South Korea	2015
Nikolay Mihaylov	DNF	0	Bulgaria	2015
Kristijan ?urasek	DNF	0	Croatia	2015
Serghei Tvetcov	DNF	0	Romania	2015
Ivan Stevic	DNF	0	Serbia	2015
Jose Goncalves	DNF	0	Portugal	2015
Conor Dunne	DNF	0	Ireland	2015
Polychronis Tzortzakis	DNF	0	Greece	2015
Byron Guama	DNF	0	Ecuador	2015
Joaquim Rodriguez	DNF	0	Spain	2015
Lluis Mas	DNF	0	Spain	2015
Imanol Erviti	DNF	0	Spain	2015
Ruben Plaza	DNF	0	Spain	2015
Daniel Oss	DNF	0	Italy	2015
Florian Vachon	DNF	0	France	2015
Sebastien Minard	DNF	0	France	2015
Julien Simon	DNF	0	France	2015
Julian Alaphilippe	DNF	0	France	2015
Jos van Emden	DNF	0	Netherlands	2015
Nikolas Maes	DNF	0	Belgium	2015
Iljo Keisse	DNF	0	Belgium	2015
Laurent Didier	DNF	0	Luxembourg	2015
Alex Kirsch	DNF	0	Luxembourg	2015
Jempy Drucker	DNF	0	Luxembourg	2015
Juraj Sagan	DNF	0	Slovakia	2015
Michael Kolar	DNF	0	Slovakia	2015
Georg Preidler	DNF	0	Austria	2015
Lukas Postlberger	DNF	0	Austria	2015
Jaco Venter	DNS	0	South Africa	2015
