name	result	time_in_seconds	nationality	year
Vita Heine	51	529	Norway	2019
Anastasiia Chursina	52	535	Russia	2019
Maria Novolodskaia	53	542	Russia	2019
Tatsiana Sharakova	54	591	Belarus	2019
Olga Shekel	55	591	Ukraine	2019
Demi Vollering	56	591	Netherlands	2019
Lisa Norden	57	593	Sweden	2019
Joanna van de Winkel	58	593	South Africa	2019
Ella Harris	59	593	New Zealand	2019
Omer Shapira	60	593	Israel	2019
Julie Leth	61	593	Denmark	2019
Hannah Barnes	62	593	Great Britain	2019
Alice Barnes	63	593	Great Britain	2019
Ma?gorzata Jasinska	64	593	Poland	2019
Juliette Labous	65	593	France	2019
Liane Lippert	66	593	Germany	2019
Ruth Winder	67	593	United States	2019
Pernille Mathiesen	68	593	Denmark	2019
Teniel Campbell	69	775	Trinidad & Tobago	2019
Franziska Koch	70	775	Germany	2019
Katie Hall	71	775	United States	2019
Anastasiya Kolesava	72	775	Belarus	2019
Kelly Van Den Steen	73	775	Belgium	2019
Lourdes Oyarbide	74	830	Spain	2019
Angelika Tazreiter	75	830	Austria	2019
Letizia Paternoster	76	830	Italy	2019
Jesse Vandenbulcke	77	1088	Belgium	2019
Jarmila Machacova	78	1153	Czech Republic	2019
Marta Lach	79	1195	Poland	2019
Nicola Juniper	80	1427	Great Britain	2019
Blanca Liliana Moreno	81	1427	Colombia	2019
Monika Brzezna	82	1427	Poland	2019
Rasa Leleivyte	83	1427	Lithuania	2019
Ariadna Gutierrez	84	1427	Mexico	2019
Severine Eraud	85	1427	France	2019
Eugenie Duval	86	1427	France	2019
Brenda Andrea Santoyo	87	1427	Mexico	2019
Evita Muzic	88	1427	France	2019
Lauren Kitchen	DNF	0	Australia	2019
Jessica Allen	DNF	0	Australia	2019
Tiffany Cromwell	DNF	0	Australia	2019
Diana Penuela	DNF	0	Colombia	2019
Ingvild Gaskjenn	DNF	0	Norway	2019
Stine Borgli	DNF	0	Norway	2019
Louise Norman Hansen	DNF	0	Denmark	2019
Marie-Soleil Blais	DNF	0	Canada	2019
Gabrielle Pilote Fortin	DNF	0	Canada	2019
Gillian Ellsay	DNF	0	Canada	2019
Kathrin Hammes	DNF	0	Germany	2019
Sara Penton	DNF	0	Sweden	2019
Hanna Nilsson	DNF	0	Sweden	2019
Clara Lundmark	DNF	0	Sweden	2019
Fernanda Yapura	DNF	0	Argentina	2019
Fabiana Granizal	DNF	0	Uruguay	2019
Andrea Ramirez	DNF	0	Mexico	2019
Anet Barrera	DNF	0	Mexico	2019
Makhabbat Umutzhanova	DNF	0	Kazakhstan	2019
Natalya Saifutdinova	DNF	0	Kazakhstan	2019
Elizabeth Banks	DNF	0	Great Britain	2019
Leigh Ann Ganzar	DNF	0	United States	2019
Valeriya Kononenko	DNF	0	Ukraine	2019
Desiet Kidane	DNF	0	Eritrea	2019
Maroesjka Matthee	DNF	0	South Africa	2019
Tiffany Keep	DNF	0	South Africa	2019
Denisse Aracely Ahumada	DNF	0	Chile	2019
Mikayla Harvey	DNF	0	New Zealand	2019
Eri Yonamine	DNF	0	Japan	2019
Hiromi Kaneko	DNF	0	Japan	2019
Ana Paula Polegatch	DNF	0	Brazil	2019
Flavia Oliveira	DNF	0	Brazil	2019
Maria Jose Vargas	DNF	0	Costa Rica	2019
Anna Plichta	DNF	0	Poland	2019
Aurela Nerlo	DNF	0	Poland	2019
Katarzyna Wilkos	DNF	0	Poland	2019
Urska Pintar	DNF	0	Slovenia	2019
Urska Zigart	DNF	0	Slovenia	2019
Mae Lang	DNF	0	Estonia	2019
Tereza Neumanova	DNF	0	Czech Republic	2019
Mia Radotic	DNF	0	Croatia	2019
Maja Perinovic	DNF	0	Croatia	2019
Maria Martins	DNF	0	Portugal	2019
Alice Sharpe	DNF	0	Ireland	2019
Varvara Fasoi	DNF	0	Greece	2019
Agua Marina Espinola	DNF	0	Paraguay	2019
Rotem Gafinovitz	DNF	0	Israel	2019
Hoi Ian Au	DNF	0	Macau	2019
Sheyla Gutierrez	DNF	0	Spain	2019
Alicia Gonzalez	DNF	0	Spain	2019
Jeidi Pradera	DNF	0	Cuba	2019
Elizaveta Oshurkova	DNF	0	Russia	2019
Julie Van de Velde	DNF	0	Belgium	2019
Valerie Demey	DNF	0	Belgium	2019
Elise Maes	DNF	0	Luxembourg	2019
Latefa Alyaseen	DNF	0	Kuwait	2019
Noura Alomairi	DNF	0	Kuwait	2019
Alzbeta Bacikova	DNF	0	Slovakia	2019
Tereza Medvedova	DNF	0	Slovakia	2019
Agusta Edda Bjornsdottir	DNF	0	Iceland	2019
Alexi Costa	DNF	0	Trinidad & Tobago	2019
Skye Davidson	DNF	0	Zimbabwe	2019
Kathrin Schweinberger	DNF	0	Austria	2019
Ann-sofie Harsch	DNS	0	Luxembourg	2019
