name	result	time_in_seconds	nationality	year
Jesper Skibby	DNF	0	Denmark	1989
Søren Lilholt	DNF	0	Denmark	1989
Kim Andersen	DNF	0	Denmark	1989
Jan-Erik Østergaard	DNF	0	Denmark	1989
Per Pedersen	DNF	0	Denmark	1989
Bjarne Riis	DNF	0	Denmark	1989
Brian Walton	DNF	0	Canada	1989
Alex Stieda	DNF	0	Canada	1989
Peter Gansler	DNF	0	Germany	1989
Udo Bolts	DNF	0	Germany	1989
Marcel Wust	DNF	0	Germany	1989
Josef Holzmann	DNF	0	Germany	1989
Remig Stumpf	DNF	0	Germany	1989
Christian Henn	DNF	0	Germany	1989
Rolf Golz	DNF	0	Germany	1989
Marcelo Oscar Alexandre	DNF	0	Argentina	1989
Rafael Gonzalez Escobar	DNF	0	Mexico	1989
Miguel Arroyo	DNF	0	Mexico	1989
Deno Davie	DNF	0	Great Britain	1989
Wayne Bennington	DNF	0	Great Britain	1989
Sean Yates	DNF	0	Great Britain	1989
Chris Bailey	DNF	0	United States	1989
Andy Bishop	DNF	0	United States	1989
Norman Alvis	DNF	0	United States	1989
Mike Engleman	DNF	0	United States	1989
Bob Roll	DNF	0	United States	1989
Ron Kiefel	DNF	0	United States	1989
Jeff Pierce	DNF	0	United States	1989
Roy Knickman	DNF	0	United States	1989
Alexi Grewal	DNF	0	United States	1989
Thomas Craven	DNF	0	United States	1989
Othmar Hafliger	DNF	0	Switzerland	1989
Karl Kalin	DNF	0	Switzerland	1989
Urs Zimmermann	DNF	0	Switzerland	1989
Rolf Jarmann	DNF	0	Switzerland	1989
Jorg Muller	DNF	0	Switzerland	1989
Daniel Steiger	DNF	0	Switzerland	1989
Serge Demierre	DNF	0	Switzerland	1989
Erich Machler	DNF	0	Switzerland	1989
Pascal Richard	DNF	0	Switzerland	1989
John Mullan	DNF	0	New Zealand	1989
Leonardo Sierra	DNF	0	Venezuela	1989
Matsuyoshi Takahashi	DNF	0	Japan	1989
Yukiharu Mori	DNF	0	Japan	1989
Masatoshi Ichikawa	DNF	0	Japan	1989
Hideo Murakami	DNF	0	Japan	1989
Noboru Fujitani	DNF	0	Japan	1989
Kyoshi Miura	DNF	0	Japan	1989
Yoshihiro Iida	DNF	0	Japan	1989
Miroslav Uryga	DNF	0	Poland	1989
Marek Kulas	DNF	0	Poland	1989
Marek Szerszynski	DNF	0	Poland	1989
Andrzej Polkosnik	DNF	0	Poland	1989
Zbigniew Krudysz	DNF	0	Poland	1989
Manuel Luis Campos Abreu	DNF	0	Portugal	1989
Jose Santiago	DNF	0	Portugal	1989
Acacio da Silva	DNF	0	Portugal	1989
Americo Jose Neves Da Silva	DNF	0	Portugal	1989
Carlos Moreira	DNF	0	Portugal	1989
Paulo Pinto	DNF	0	Portugal	1989
Fernando Alberto Oliveira Carvalho	DNF	0	Portugal	1989
Laurence Roche	DNF	0	Ireland	1989
John Brady	DNF	0	Ireland	1989
Pedro Munoz	DNF	0	Spain	1989
Francisco Jose Antequera	DNF	0	Spain	1989
Carlos Hernandez	DNF	0	Spain	1989
Jokin Mujika	DNF	0	Spain	1989
Miguel Indurain	DNF	0	Spain	1989
Marco Vitali	DNF	0	Italy	1989
Moreno Argentin	DNF	0	Italy	1989
Francesco Cesarini	DNF	0	Italy	1989
Claudio Chiappucci	DNF	0	Italy	1989
Stefano Colage	DNF	0	Italy	1989
Franco Ballerini	DNF	0	Italy	1989
Davide Cassani	DNF	0	Italy	1989
Franco Chioccioli	DNF	0	Italy	1989
Marino Amadori	DNF	0	Italy	1989
Laurent Bezault	DNF	0	France	1989
Martial Gayant	DNF	0	France	1989
Bruno Cornillet	DNF	0	France	1989
Marc Madiot	DNF	0	France	1989
Gerard Rue	DNF	0	France	1989
Dominique Arnaud	DNF	0	France	1989
Christophe Lavainne	DNF	0	France	1989
Adrie van der Poel	DNF	0	Netherlands	1989
Frans Maassen	DNF	0	Netherlands	1989
Gert-Jan Theunisse	DNF	0	Netherlands	1989
Eddy Schurer	DNF	0	Netherlands	1989
Jos van Aert	DNF	0	Netherlands	1989
Maarten Ducrot	DNF	0	Netherlands	1989
Peter Winnen	DNF	0	Netherlands	1989
Patrick Tolhoek	DNF	0	Netherlands	1989
Marc Van Orsouw	DNF	0	Netherlands	1989
Luc Suykerbuyk	DNF	0	Netherlands	1989
Etienne De Wilde	DNF	0	Belgium	1989
Jean-Marie Wampers	DNF	0	Belgium	1989
Peter De Clercq	DNF	0	Belgium	1989
Edwig Van Hooydonck	DNF	0	Belgium	1989
Dirk De Wolf	DNF	0	Belgium	1989
Jos Haex	DNF	0	Belgium	1989
Carlo Bomans	DNF	0	Belgium	1989
Johan Bruyneel	DNF	0	Belgium	1989
Eric Van Lancker	DNF	0	Belgium	1989
Pascal Triebel	DNF	0	Luxembourg	1989
Uladzimir Murauski	DNF	0	Belarus	1989
Arvi Tammesalu	DNF	0	Estonia	1989
Riho Suun	DNF	0	Estonia	1989
Alexandre Zinoview	DNF	0	Ukraine	1989
Sergei Uslamine	DNF	0	Russia	1989
Toomas Kirsipuu	DNF	0	Estonia	1989
Oleg Iarochenko	DNF	0	Russia	1989
Nikolai Golovatenko	DNF	0	Russia	1989
Andrei Tchmil	DNF	0	Belgium	1989
Vladimir Pulnikov	DNF	0	Ukraine	1989
Fabio Bernardi	DNF	0	San Marino	1989
Silvio Zonzini	DNF	0	San Marino	1989
Sergio Zafferani	DNF	0	San Marino	1989
Antonio Berardi	DNF	0	San Marino	1989
Arno Wohlfahrter	DNF	0	Austria	1989
Helmut Wechselberger	DNF	0	Austria	1989
