name	result	time_in_seconds	nationality	year
Julio Cesar Cadena	DNF	0	Colombia	1993
Javier de Jesus Zapata	DNF	0	Colombia	1993
Atle Kvalsvoll	DNF	0	Norway	1993
Bjørn Stenersen	DNF	0	Norway	1993
Jaanus Kuum	DNF	0	Norway	1993
Brian Holm Sørensen	DNF	0	Denmark	1993
Jesper Skibby	DNF	0	Denmark	1993
Kenneth Weltz	DNF	0	Denmark	1993
Richard Meehan	DNF	0	Canada	1993
Bernd Grone	DNF	0	Germany	1993
Uwe Raab	DNF	0	Germany	1993
Gerd Audehem	DNF	0	Germany	1993
Jens Heppner	DNF	0	Germany	1993
Kai Hundertmarck	DNF	0	Germany	1993
Heinrich Trumheller	DNF	0	Germany	1993
Erik Zabel	DNF	0	Germany	1993
Rolf Aldag	DNF	0	Germany	1993
Miguel Arroyo	DNF	0	Mexico	1993
Raul Alcala	DNF	0	Mexico	1993
Andrei Teteriouk	DNF	0	Kazakhstan	1993
Oleg Kozlitine	DNF	0	Kazakhstan	1993
Harry Lodge	DNF	0	Great Britain	1993
Robert Millar	DNF	0	Great Britain	1993
Chris Lillywhite	DNF	0	Great Britain	1993
Gary Coltman	DNF	0	Great Britain	1993
Malcolm Elliott	DNF	0	Great Britain	1993
Andrew Hampsten	DNF	0	United States	1993
Steve Hegg	DNF	0	United States	1993
Nate Reiss	DNF	0	United States	1993
Bart Bowen	DNF	0	United States	1993
Darren Baker	DNF	0	United States	1993
Heinz Imboden	DNF	0	Switzerland	1993
Thomas Wegmuller	DNF	0	Switzerland	1993
Mauro Gianetti	DNF	0	Switzerland	1993
Erich Machler	DNF	0	Switzerland	1993
Alex Zulle	DNF	0	Switzerland	1993
Fabian Jeker	DNF	0	Switzerland	1993
Laurent Dufaux	DNF	0	Switzerland	1993
Andrew Mclean	DNF	0	South Africa	1993
Carlos Alberto Maya	DNF	0	Venezuela	1993
Leonardo Sierra	DNF	0	Venezuela	1993
Masatoshi Ichikawa	DNF	0	Japan	1993
Yukiharu Mori	DNF	0	Japan	1993
Kazuya Hashizume	DNF	0	Japan	1993
Takahiro Yamada	DNF	0	Japan	1993
Tomokazu Fujino	DNF	0	Japan	1993
Wanderley Magalhaes Azevedo	DNF	0	Brazil	1993
Zenon Jasku?a	DNF	0	Poland	1993
Lubos Lom	DNF	0	Czech Republic	1993
Martin Earley	DNF	0	Ireland	1993
Stephen Roche	DNF	0	Ireland	1993
Xavier Perez	DNF	0	Andorra	1993
Emili Perez	DNF	0	Andorra	1993
Pedro Delgado	DNF	0	Spain	1993
Herminio Diaz Zabala	DNF	0	Spain	1993
Mikel Zarrabeitia	DNF	0	Spain	1993
Ignacio Garcia Camacho	DNF	0	Spain	1993
Julian Gorospe	DNF	0	Spain	1993
Marino Alonso	DNF	0	Spain	1993
Moreno Argentin	DNF	0	Italy	1993
Davide Cassani	DNF	0	Italy	1993
Gianni Bugno	DNF	0	Italy	1993
Gilles Delion	DNF	0	France	1993
Thierry Claveyrolat	DNF	0	France	1993
Jean-Claude Colotti	DNF	0	France	1993
Charly Mottet	DNF	0	France	1993
Luc Leblanc	DNF	0	France	1993
Philippe Louviot	DNF	0	France	1993
Nikolai Galitchanin	DNF	0	Russia	1993
Vladimir Varava	DNF	0	Russia	1993
Dimitri Zhdanov	DNF	0	Russia	1993
Erik Dekker	DNF	0	Netherlands	1993
Maarten den Bakker	DNF	0	Netherlands	1993
Erwin Nijboer	DNF	0	Netherlands	1993
Eddy Bouwmans	DNF	0	Netherlands	1993
Erik Breukink	DNF	0	Netherlands	1993
Jelle Nijdam	DNF	0	Netherlands	1993
Danny Nelissen	DNF	0	Netherlands	1993
Wilfried Peeters	DNF	0	Belgium	1993
Johan Remels	DNF	0	Belgium	1993
Peter Verbeken	DNF	0	Belgium	1993
Marc Wauters	DNF	0	Belgium	1993
Alain Van Den Bossche	DNF	0	Belgium	1993
Jan Nevens	DNF	0	Belgium	1993
Carlo Bomans	DNF	0	Belgium	1993
Guy Nulens	DNF	0	Belgium	1993
Marc Sergeant	DNF	0	Belgium	1993
Michel Dernies	DNF	0	Belgium	1993
Josef Regec	DNF	0	Czech Republic	1993
Christoph Demel	DNF	0	Austria	1993
Josef Lontscharitsch	DNF	0	Austria	1993
Paul Popp	DNF	0	Austria	1993
Bernhard Rassinger	DNF	0	Austria	1993
Alois Pfleger	DNF	0	Austria	1993
