name	result	time_in_seconds	nationality	year
Emilia Fahlin	DNF	0	Sweden	2013
Cecilie Gotaas Johnsen	DNF	0	Norway	2013
Joanne Kiesanowski	DNF	0	New Zealand	2013
Melanie Spath	DNF	0	Ireland	2013
Katazyna Sosna	DNF	0	Lithuania	2013
Audrey Cordon-Ragot	DNF	0	France	2013
Loes Gunnewijk	DNF	0	Netherlands	2013
Gracie Elvin	DNF	0	Australia	2013
Amanda Spratt	DNF	0	Australia	2013
Sofie De Vuyst	DNF	0	Belgium	2013
Christine Majerus	DNF	0	Luxembourg	2013
Maaike Polspoel	DNF	0	Belgium	2013
Sara Mustonen	DNF	0	Sweden	2013
Patricia Schwager	DNF	0	Switzerland	2013
Sari Saarelainen	DNF	0	Finland	2013
Christel Ferrier-Bruneau	DNF	0	Canada	2013
Ma?gorzata Jasinska	DNF	0	Poland	2013
Lauren Kitchen	DNF	0	Australia	2013
Emily Collins	DNF	0	New Zealand	2013
Annelies Van Doorslaer	DNF	0	Belgium	2013
Daniela Pintarelli	DNF	0	Austria	2013
Elise Delzenne	DNF	0	France	2013
Jade Wilcoxson	DNF	0	United States	2013
Denise Ramsden	DNF	0	Canada	2013
Leah Kirchmann	DNF	0	Canada	2013
Joelle Numainville	DNF	0	Canada	2013
Svetlana Stolbova	DNF	0	Russia	2013
Clemilda Fernandes	DNF	0	Brazil	2013
Uenia Fernandes Souza	DNF	0	Brazil	2013
Noemi Cantele	DNF	0	Italy	2013
