name	result	time_in_seconds	nationality	year
David Millar	86	292	Great Britain	2003
Fabian Wegmann	87	292	Germany	2003
Karsten Kroon	88	292	Netherlands	2003
Luis Perez	89	308	Spain	2003
Franck Renier	90	308	France	2003
Bram Schmitz	91	308	Netherlands	2003
Levi Leipheimer	92	339	United States	2003
Jurgen Van Goolen	93	339	Belgium	2003
Radoslav Rogina	94	339	Croatia	2003
Mark Walters	95	489	Canada	2003
Andrea Noe	96	489	Italy	2003
Vladimir Karpets	97	558	Russia	2003
Dawid Krupa	98	558	Poland	2003
Pedro Goncalves	99	595	Portugal	2003
Benoit Joachim	100	596	Luxembourg	2003
Gerhard Trampusch	101	596	Austria	2003
Michal Hrazdira	102	743	Czech Republic	2003
Martin Derganc	103	743	Slovenia	2003
Dominique Perras	104	743	Canada	2003
Eric Wohlberg	105	743	Canada	2003
Bram de Groot	106	743	Netherlands	2003
Frederic Bessy	107	743	France	2003
Roger Beuchat	108	743	Switzerland	2003
David Moncoutie	109	743	France	2003
Andy Flickinger	110	743	France	2003
Nicolas Fritsch	111	743	France	2003
David George	112	743	South Africa	2003
Scott Davis	DNF	0	Australia	2003
Benjamin Day	DNF	0	Australia	2003
Matthew White	DNF	0	Australia	2003
Scott Sunderland	DNF	0	Australia	2003
Victor Hugo Pena	DNF	0	Colombia	2003
Israel Antonio Ochoa	DNF	0	Colombia	2003
Cesar Augusto Grajales	DNF	0	Colombia	2003
Bjørnar Vestøl	DNF	0	Norway	2003
Torsten Hiekmann	DNF	0	Germany	2003
Christian Werner	DNF	0	Germany	2003
Ronny Scholz	DNF	0	Germany	2003
Bert Grabsch	DNF	0	Germany	2003
Sebastian Lang	DNF	0	Germany	2003
Thomas Gronqvist	DNF	0	Sweden	2003
Gustav Erik Larsson	DNF	0	Sweden	2003
Charles Wegelius	DNF	0	Great Britain	2003
Tim Johnson	DNF	0	United States	2003
John Lieswyn	DNF	0	United States	2003
Bobby Julich	DNF	0	United States	2003
Mark McCormack	DNF	0	United States	2003
David Clinger	DNF	0	United States	2003
Christopher Baldwin	DNF	0	United States	2003
Volodymyr Bileka	DNF	0	Ukraine	2003
Ruslan Gryschenko	DNF	0	Ukraine	2003
Yaroslav Popovych	DNF	0	Ukraine	2003
Yuriy Krivtsov	DNF	0	Ukraine	2003
Vladimir Duma	DNF	0	Ukraine	2003
Sven Montgomery	DNF	0	Switzerland	2003
Steve Zampieri	DNF	0	Switzerland	2003
Fabian Cancellara	DNF	0	Switzerland	2003
Alexandre Moos	DNF	0	Switzerland	2003
Romans Vainsteins	DNF	0	Latvia	2003
Raivis Belohvosciks	DNF	0	Latvia	2003
Glen Mitchell	DNF	0	New Zealand	2003
Shinri Suzuki	DNF	0	Japan	2003
Marek Rutkiewicz	DNF	0	Poland	2003
Jure Golcer	DNF	0	Slovenia	2003
Erki Putsep	DNF	0	Estonia	2003
Tomas Vaitkus	DNF	0	Lithuania	2003
Lubor Tesar	DNF	0	Czech Republic	2003
Milan Kadlec	DNF	0	Czech Republic	2003
Ondrej Sosenka	DNF	0	Czech Republic	2003
Sergio Miguel Paulinho	DNF	0	Portugal	2003
Ruslan Ivanov	DNF	0	Moldova	2003
Igor Pugaci	DNF	0	Moldova	2003
Aitor Osa	DNF	0	Spain	2003
Oscar Sevilla	DNF	0	Spain	2003
Gorka Gonzalez	DNF	0	Spain	2003
Inigo Cuesta	DNF	0	Spain	2003
Igor Gonzalez de Galdeano	DNF	0	Spain	2003
Ivan Basso	DNF	0	Italy	2003
Dario Frigo	DNF	0	Italy	2003
Fabio Sacchi	DNF	0	Italy	2003
Mario Scirea	DNF	0	Italy	2003
Cristian Moreni	DNF	0	Italy	2003
Samuel Dumoulin	DNF	0	France	2003
Christophe Rinero	DNF	0	France	2003
Maryan Hary	DNF	0	France	2003
Matthe Pronk	DNF	0	Netherlands	2003
Steven de Jongh	DNF	0	Netherlands	2003
Rik Reinerink	DNF	0	Netherlands	2003
Koos Moerenhout	DNF	0	Netherlands	2003
Erik Dekker	DNF	0	Netherlands	2003
Jan Boven	DNF	0	Netherlands	2003
Wim Vansevenant	DNF	0	Belgium	2003
Philippe Gilbert	DNF	0	Belgium	2003
Balazs Rohtmer	DNF	0	Hungary	2003
Jochen Summer	DNF	0	Austria	2003
