name	result	time_in_seconds	nationality	year
Daniel Schnider	DNF	0	Switzerland	1998
Rolf Jarmann	DNF	0	Switzerland	1998
Markus Zberg	DNF	0	Switzerland	1998
Fabian Jeker	DNF	0	Switzerland	1998
Dainis Ozols	DNF	0	Latvia	1998
Glen Mitchell	DNF	0	New Zealand	1998
Yoshiyuki Abe	DNF	0	Japan	1998
Andrzej Sypytkowski	DNF	0	Poland	1998
Piotr Przydzia?	DNF	0	Poland	1998
Dariusz Baranowski	DNF	0	Poland	1998
Tomasz Brozyna	DNF	0	Poland	1998
Filip Branko	DNF	0	Slovenia	1998
Peep Mikli	DNF	0	Estonia	1998
Andres Lauk	DNF	0	Estonia	1998
Jose Bento Azevedo	DNF	0	Portugal	1998
Vitor Gamito	DNF	0	Portugal	1998
Joaquim Adrego Pereira Andrade	DNF	0	Portugal	1998
David Etxebarria	DNF	0	Spain	1998
Jon Odriozola	DNF	0	Spain	1998
Felix Manuel Garcia Casas	DNF	0	Spain	1998
Jose Ramon Uriarte	DNF	0	Spain	1998
Alvaro Gonzalez de Galdeano	DNF	0	Spain	1998
David Plaza	DNF	0	Spain	1998
Manuel Beltran	DNF	0	Spain	1998
Roberto Heras	DNF	0	Spain	1998
Stefano Zanini	DNF	0	Italy	1998
Massimo Donati	DNF	0	Italy	1998
Mirko Celestino	DNF	0	Italy	1998
Anthony Langella	DNF	0	France	1998
Pascal Lino	DNF	0	France	1998
Christophe Bassons	DNF	0	France	1998
Frederic Guesdon	DNF	0	France	1998
Xavier Jan	DNF	0	France	1998
Andrej Dolgin	DNF	0	Russia	1998
Piotr Ugrumov	DNF	0	Latvia	1998
Oleg Zhukov	DNF	0	Russia	1998
Vitali Kokorine	DNF	0	Russia	1998
Alexei Sivakov	DNF	0	Russia	1998
Viatcheslav Djavanian	DNF	0	Russia	1998
Serguei Lelekin	DNF	0	Russia	1998
Youri Sourkov	DNF	0	Kazakhstan	1998
Marc Lotz	DNF	0	Netherlands	1998
Danny Nelissen	DNF	0	Netherlands	1998
Bart Voskamp	DNF	0	Netherlands	1998
Erwin Thijs	DNF	0	Belgium	1998
Kurt van de Wouwer	DNF	0	Belgium	1998
Chris Peers	DNF	0	Belgium	1998
Jo Planckaert	DNF	0	Belgium	1998
Tom Steels	DNF	0	Belgium	1998
Filippo Simeoni	DNS	0	Italy	1998
