name	result	time_in_seconds	nationality	year
David Mayer-oakes	DNF	0	United States	1982
Eric Heiden	DNF	0	United States	1982
Daniel Muller	DNF	0	Switzerland	1982
Julius Thallmann	DNF	0	Switzerland	1982
Jean-Marie Grezet	DNF	0	Switzerland	1982
Beat Breu	DNF	0	Switzerland	1982
Josef Wehrli	DNF	0	Switzerland	1982
Bruno Wolfer	DNF	0	Switzerland	1982
Serge Demierre	DNF	0	Switzerland	1982
Erich Machler	DNF	0	Switzerland	1982
Eric Mckenzie	DNF	0	New Zealand	1982
John Mullan	DNF	0	New Zealand	1982
Czes?aw Lang	DNF	0	Poland	1982
Acacio da Silva	DNF	0	Portugal	1982
Julian Gorospe	DNF	0	Spain	1982
Jaime Vilamajo	DNF	0	Spain	1982
Jose Luis Laguia	DNF	0	Spain	1982
Vicente Belda	DNF	0	Spain	1982
Eulalio Garcia	DNF	0	Spain	1982
Silvano Contini	DNF	0	Italy	1982
Marino Amadori	DNF	0	Italy	1982
Claudio Torelli	DNF	0	Italy	1982
Bruno Leali	DNF	0	Italy	1982
Eric Dall'Armellina	DNF	0	France	1982
Bernard Hinault	DNF	0	France	1982
Pascal Simon	DNF	0	France	1982
Marc Gomez	DNF	0	France	1982
Pierre-Raymond Villemiane	DNF	0	France	1982
Gilbert Duclos-Lassalle	DNF	0	France	1982
Bernard Vallet	DNF	0	France	1982
Hubert Linard	DNF	0	France	1982
NULL	DNF	0	NULL	1982
Peter Winnen	DNF	0	Netherlands	1982
Adri van Houwelingen	DNF	0	Netherlands	1982
Henk Lubberding	DNF	0	Netherlands	1982
NULL	DNF	0	NULL	1982
Ad Wijnands	DNF	0	Netherlands	1982
Theo de Rooij	DNF	0	Netherlands	1982
Leo van Vliet	DNF	0	Netherlands	1982
Freddy Maertens	DNF	0	Belgium	1982
Eddy Planckaert	DNF	0	Belgium	1982
Rudy Pevenage	DNF	0	Belgium	1982
Johnny De Nul	DNF	0	Belgium	1982
Eddy Vanhaerens	DNF	0	Belgium	1982
Pol Verschuere	DNF	0	Belgium	1982
Lucien Didier	DNF	0	Luxembourg	1982
Eugene Urbany	DNF	0	Luxembourg	1982
Gerhard Zadrobilek	DNF	0	Austria	1982
Gerhard Schonbacher	DNF	0	Austria	1982
Erich Jagsch	DNF	0	Austria	1982
Harald Maier	DNF	0	Austria	1982
