name	result	time_in_seconds	nationality	year
Hans Kindberg	DNF	0	Sweden	1991
Torbjorn Olsson	DNF	0	Sweden	1991
NULL	DNF	0	NULL	1991
Brian Smith	DNF	0	Great Britain	1991
Colin Sturgess	DNF	0	Great Britain	1991
Davis Phinney	DNF	0	United States	1991
Kurt Stockton	DNF	0	United States	1991
Andy Bishop	DNF	0	United States	1991
Michael Carter	DNF	0	United States	1991
Bart Bowen	DNF	0	United States	1991
Matt Eaton	DNF	0	United States	1991
Alexi Grewal	DNF	0	United States	1991
James Urbonas	DNF	0	United States	1991
Greg Oravetz	DNF	0	United States	1991
Greg LeMond	DNF	0	United States	1991
Daniel Steiger	DNF	0	Switzerland	1991
Guido Winterberg	DNF	0	Switzerland	1991
Tony Rominger	DNF	0	Switzerland	1991
Nathan Dahlberg	DNF	0	New Zealand	1991
John Mullan	DNF	0	New Zealand	1991
Alexis Omar Mendez	DNF	0	Venezuela	1991
Leonardo Sierra	DNF	0	Venezuela	1991
Richard Gustavo Parra	DNF	0	Venezuela	1991
Kazuya Hashizume	DNF	0	Japan	1991
Yoshihiro Ida	DNF	0	Japan	1991
Akira Asada	DNF	0	Japan	1991
Koki Kabasawa	DNF	0	Japan	1991
Kyoshi Miwa	DNF	0	Japan	1991
Masahiro Yasuhara	DNF	0	Japan	1991
NULL	DNF	0	NULL	1991
Zenon Jasku?a	DNF	0	Poland	1991
Luis Marques Santos	DNF	0	Portugal	1991
Acacio da Silva	DNF	0	Portugal	1991
Jorge Manuel Silva	DNF	0	Portugal	1991
Orlando Sergio Rodrigues	DNF	0	Portugal	1991
Manuel Cunha	DNF	0	Portugal	1991
Joaquim Adrego Pereira Andrade	DNF	0	Portugal	1991
Laurence Roche	DNF	0	Ireland	1991
Stephen Roche	DNF	0	Ireland	1991
Sean Kelly	DNF	0	Ireland	1991
NULL	DNF	0	NULL	1991
Marino Alonso	DNF	0	Spain	1991
Jose Luis Rodriguez	DNF	0	Spain	1991
Juan Carlos Gonzalez	DNF	0	Spain	1991
Alberto Leanizbarrutia	DNF	0	Spain	1991
Massimiliano Lelli	DNF	0	Italy	1991
Moreno Argentin	DNF	0	Italy	1991
Guido Bontempi	DNF	0	Italy	1991
Laurent Jalabert	DNF	0	France	1991
NULL	DNF	0	NULL	1991
NULL	DNF	0	NULL	1991
Marc Van Orsouw	DNF	0	Netherlands	1991
Adrie van der Poel	DNF	0	Netherlands	1991
Jan Siemons	DNF	0	Netherlands	1991
Eddy Bouwmans	DNF	0	Netherlands	1991
Maarten den Bakker	DNF	0	Netherlands	1991
Gerrit de Vries	DNF	0	Netherlands	1991
John Talen	DNF	0	Netherlands	1991
Eddy Schurer	DNF	0	Netherlands	1991
Michel Vermote	DNF	0	Belgium	1991
Wilfried Peeters	DNF	0	Belgium	1991
Alexandre Trubine	DNF	0	Russia	1991
Dimitri Vassilichenkov	DNF	0	Russia	1991
Youri Perunovski	DNF	0	Russia	1991
Viktor Klimov	DNF	0	Ukraine	1991
Andrei Toporizchev	DNF	0	Russia	1991
Jury Manuylov	DNF	0	Russia	1991
Dimitri Zhdanov	DNF	0	Russia	1991
Romes Gainetdinov	DNF	0	Russia	1991
Viatcheslav Ekimov	DNF	0	Russia	1991
Asiat Saitov	DNF	0	Russia	1991
Andrei Tchmil	DNF	0	Belgium	1991
Johann Lienhart	DNF	0	Austria	1991
Paul Popp	DNF	0	Austria	1991
Alois Pfleger	DNF	0	Austria	1991
Jan Svorada	DNF	0	Czech Republic	1991
Peter Privara	DNF	0	Slovakia	1991
