name	result	time_in_seconds	nationality	year
Jose Maria Jimenez	DNF	0	Spain	1996
Alberto Elli	DNF	0	Italy	1996
Stephane Heulot	DNF	0	France	1996
Laurent Roux	DNF	0	France	1996
Benoit Salmon	DNF	0	France	1996
Emmanuel Hubert	DNF	0	France	1996
Cedric Vasseur	DNF	0	France	1996
Pascal Chanteur	DNF	0	France	1996
Vassili Davidenko	DNF	0	United States	1996
Asiat Saitov	DNF	0	Russia	1996
Viatcheslav Ekimov	DNF	0	Russia	1996
Dmitri Konychev	DNF	0	Russia	1996
Andrei Zintchenko	DNF	0	Russia	1996
Romes Gainetdinov	DNF	0	Russia	1996
Alexei Sivakov	DNF	0	Russia	1996
Youri Sourkov	DNF	0	Kazakhstan	1996
Pavel Tonkov	DNF	0	Russia	1996
Koos Moerenhout	DNF	0	Netherlands	1996
Erik Breukink	DNF	0	Netherlands	1996
Erik Dekker	DNF	0	Netherlands	1996
Bart Voskamp	DNF	0	Netherlands	1996
Niels van der Steen	DNF	0	Netherlands	1996
Aart Vierhouten	DNF	0	Netherlands	1996
Lucien De Louw	DNF	0	Netherlands	1996
Eddy Bouwmans	DNF	0	Netherlands	1996
Tristan Hoffman	DNF	0	Netherlands	1996
Michael Boogerd	DNF	0	Netherlands	1996
Erwin Thijs	DNF	0	Belgium	1996
Johan Bruyneel	DNF	0	Belgium	1996
Wilfried Peeters	DNF	0	Belgium	1996
Peter Van Petegem	DNF	0	Belgium	1996
Mario Aerts	DNF	0	Belgium	1996
Peter Verbeken	DNF	0	Belgium	1996
Peter Farazijn	DNF	0	Belgium	1996
Glenn D'Hollander	DNF	0	Belgium	1996
Marc Streel	DNF	0	Belgium	1996
Geert Van Bondt	DNF	0	Belgium	1996
Milan Dvorscik	DNF	0	Slovakia	1996
Mikos Rnjakovic	DNF	0	Yugoslavia	1996
Aleksandar Milenkovic	DNF	0	Serbia	1996
Heinz Marchel	DNF	0	Austria	1996
