name	result	time_in_seconds	nationality	year
Ryder Hesjedal	108	535	Canada	2012
Georgi Petrov Georgiev	109	535	Bulgaria	2012
Francois Parisien	110	535	Canada	2012
Marcus Burghardt	111	535	Germany	2012
Thomas Lofkvist	112	535	Sweden	2012
Leopold Konig	113	535	Czech Republic	2012
Tanel Kangert	114	535	Estonia	2012
Jure Kocjan	115	535	Slovenia	2012
Zdenek Stybar	116	535	Czech Republic	2012
Kristijan ?urasek	117	535	Croatia	2012
Jacques Janse van Rensburg	118	535	South Africa	2012
Laurens ten Dam	119	535	Netherlands	2012
Matteo Trentin	120	584	Italy	2012
Andrey Amador	121	623	Costa Rica	2012
Jonathan Castroviejo	122	623	Spain	2012
Wesley Sulzberger	DNF	0	Australia	2012
Michael Matthews	DNF	0	Australia	2012
Richie Porte	DNF	0	Australia	2012
Adam Hansen	DNF	0	Australia	2012
Miguel Angel Rubiano	DNF	0	Colombia	2012
Fabio Duarte	DNF	0	Colombia	2012
Gabriel Rasch	DNF	0	Norway	2012
Matti Breschel	DNF	0	Denmark	2012
Jakob Fuglsang	DNF	0	Denmark	2012
Svein Tuft	DNF	0	Canada	2012
Vasil Kiryienka	DNF	0	Belarus	2012
Maximiliano Richeze	DNF	0	Argentina	2012
Jorge Martin Montenegro	DNF	0	Spain	2012
Mauricio Muller	DNF	0	Argentina	2012
Enzo Josue Moyano	DNF	0	Argentina	2012
Fabricio Ferrari	DNF	0	Uruguay	2012
Alexandr Dyachenko	DNF	0	Kazakhstan	2012
Dmitriy Muravyev	DNF	0	Kazakhstan	2012
Chris Froome	DNF	0	Great Britain	2012
Mark Cavendish	DNF	0	Great Britain	2012
Bradley Wiggins	DNF	0	Great Britain	2012
Alex Dowsett	DNF	0	Great Britain	2012
Lucas Euser	DNF	0	United States	2012
Timothy Duggan	DNF	0	United States	2012
Chris Horner	DNF	0	United States	2012
Tejay van Garderen	DNF	0	United States	2012
Matthew Busche	DNF	0	United States	2012
Vitaliy Buts	DNF	0	Ukraine	2012
Denys Kostyuk	DNF	0	Ukraine	2012
Dmytro Krivtsov	DNF	0	Ukraine	2012
Yaroslav Popovych	DNF	0	Ukraine	2012
Gregory Rast	DNF	0	Switzerland	2012
Oliver Zaugg	DNF	0	Switzerland	2012
Jay Robert Thomson	DNF	0	South Africa	2012
Reinardt Janse van Rensburg	DNF	0	South Africa	2012
Aleksejs Saramotins	DNF	0	Latvia	2012
Hayden Roulston	DNF	0	New Zealand	2012
Julian Dean	DNF	0	New Zealand	2012
Jesse Sergent	DNF	0	New Zealand	2012
Tomas Aurelio Gil Martinez	DNF	0	Venezuela	2012
Yonathan Monsalve	DNF	0	Venezuela	2012
Shinichi Fukushima	DNF	0	Japan	2012
Yusuke Hatanaka	DNF	0	Japan	2012
Yukihiro Doi	DNF	0	Japan	2012
Yukiya Arashiro	DNF	0	Japan	2012
Fumiyuki Beppu	DNF	0	Japan	2012
Tomasz Marczynski	DNF	0	Poland	2012
Kristijan Koren	DNF	0	Slovenia	2012
Luka Mezgec	DNF	0	Slovenia	2012
Marko Kump	DNF	0	Slovenia	2012
Janez Brajkovic	DNF	0	Slovenia	2012
Grega Bole	DNF	0	Slovenia	2012
Rein Taaramae	DNF	0	Estonia	2012
Ignatas Konovalovas	DNF	0	Lithuania	2012
Elchin Asadov	DNF	0	Azerbaijan	2012
Stanislav Kozubek	DNF	0	Czech Republic	2012
Roman Kreuziger	DNF	0	Czech Republic	2012
Martin Grashev	DNF	0	Bulgaria	2012
Vladimir Miholjevic	DNF	0	Croatia	2012
Nebojsa Jovanovic	DNF	0	Serbia	2012
Bruno Pires	DNF	0	Portugal	2012
Alexandr Pliuschin	DNF	0	Moldova	2012
Hichem Chaabane	DNF	0	Algeria	2012
Pablo Lastras	DNF	0	Spain	2012
Dario Cataldo	DNF	0	Italy	2012
Vincent Jerome	DNF	0	France	2012
Tony Gallopin	DNF	0	France	2012
Jeremy Roy	DNF	0	France	2012
Arthur Vichot	DNF	0	France	2012
Jerome Coppel	DNF	0	France	2012
Maxime Bouet	DNF	0	France	2012
Sea Keong Loh	DNF	0	Malaysia	2012
Amir Mustafa Rusli	DNF	0	Malaysia	2012
Sergey Firsanov	DNF	0	Russia	2012
Dries Devenyns	DNF	0	Belgium	2012
Kevin De Weert	DNF	0	Belgium	2012
Johan Vansummeren	DNF	0	Belgium	2012
Ben Gastauer	DNF	0	Luxembourg	2012
Laurent Didier	DNF	0	Luxembourg	2012
Ronald Yeung	DNF	0	Hongkong	2012
Maros Kovac	DNF	0	Slovakia	2012
Juraj Sagan	DNF	0	Slovakia	2012
Martin Velits	DNF	0	Slovakia	2012
Peter Velits	DNF	0	Slovakia	2012
Daniel Schorn	DNF	0	Austria	2012
